Serial_ID,Question,Lesson,Grade,Difficulty,A,B,C,D,Correct Answer
9203,"حدد إعراب كلمة ""الطريق"" في الجملة: ""هذه الطريق طويلة.""",أحوال المبتدأ والخبر,7,سهل,خبر مرفوع وعلامة رفعه الضمة,مبتدأ مؤخر مرفوع,بدل مرفوع وعلامة رفعه الضمة,مبتدأ مرفوع وعلامة رفعه الضمة,أ
9204,أي من الجمل التالية تحتوي على خبر شبه جملة؟,أحوال المبتدأ والخبر,7,صعب,السماء صافية,العلم نور,التلميذ مجتهد,الكتاب في الحقيبة,د
9205,"ما نوع الخبر في الجملة: ""الطالب يذاكر دروسه بجد""؟",أحوال المبتدأ والخبر,8,متوسط,شبه جملة,جملة فعلية,مفرد,جملة اسمية,ب
9206,"ما حكم تقديم الخبر على المبتدأ في الجملة: ""في الفصل الطلاب""؟",أحوال المبتدأ والخبر,8,سهل,جائز,ممتنع,مستحب,واجب,د
9207,"حدد المبتدأ والخبر في الجملة: ""للدار صاحبها"".",أحوال المبتدأ والخبر,8,صعب,المبتدأ (الدار)، والخبر (صاحبها),المبتدأ (صاحبها)، والخبر (الدار),المبتدأ (للدار)، والخبر (صاحبها),المبتدأ (صاحبها)، والخبر (للدار),د
9208,"ما السبب في تأخير المبتدأ في الجملة: ""هناك في الساحة الطلاب""؟",أحوال المبتدأ والخبر,9,سهل,لأن الخبر مقدم وجوبًا,لأن تقديم الخبر يفيد البلاغة,لأن المبتدأ نكرة,لأن الخبر شبه جملة,ج
9209,"في الجملة: ""كان في المدينة رجل كريم""، ما نوع خبر (كان)؟",أحوال المبتدأ والخبر,8,سهل,شبه جملة,جملة اسمية,جملة فعلية,مفرد,أ
9210,"ما الفرق في وظيفة الخبر في الجملتين: ""الصديق صادق"" و""في البيت أهل""؟",أحوال المبتدأ والخبر,8,سهل,جملة اسمية في الأولى وجملة فعلية في الثانية,خبر مفرد في الأولى وخبر مفرد في الثانية,خبر شبه جملة في الأولى وخبر جملة في الثانية,خبر مفرد في الأولى وشبه جملة في الثانية,د
9211,أي الجمل التالية يختلف فيها المبتدأ عن باقي الأمثلة؟,أحوال المبتدأ والخبر,9,متوسط,في البيت رجل,القمر مضيء,أخي طبيب,الطالب مجتهد,أ
9212,في الجملة: 'العلم نافعٌ جدًا'. ما نوع الخبر؟,أحوال المبتدأ والخبر,7,سهل,خبر شبه جملة,خبر جملة اسمية,خبر جملة فعلية,خبر مفرد,د
9213,في الجملة: 'في المنزل ضيوفٌ'. ما حكم تقديم الخبر؟,أحوال المبتدأ والخبر,10,متوسط,امتناعًا,وجوبًا,جوازًا,لا يجوز تقديم الخبر,ب
9214,في الجملة: 'كلُّ طالبٍ وسعيه'. لماذا حذف الخبر؟,أحوال المبتدأ والخبر,9,صعب,لأن الجملة مفهومة ضمنًا,لعدم وجود حاجة إلى ذكره,لتجنب التكرار,لأن المبتدأ يُغني عنه,أ
9215,الجملة التي حذف منها المبتدأ وجوبًا هي:,أحوال المبتدأ والخبر,10,سهل,في الكتاب أسئلةٌ,العلم نور,كان الجوُّ ماطرًا,يمين الله لأقومنّ,د
9216,حدد نوع الخبر في الجملة التالية: 'المعلمون يُحبون عملهم'.,أحوال المبتدأ والخبر,7,سهل,خبر شبه جملة,خبر جملة فعلية,خبر جملة اسمية,خبر مفرد,ب
9217,أي الجمل التالية خبرها محذوف وجوبًا؟,أحوال المبتدأ والخبر,11,متوسط,الفلاح في الحقل,الشرف أمانة,البيتُ كبيرٌ,لولا الإيمانُ,د
9218,حدد نوع الخبر في الجملة التالية: 'هذا الكتاب معلوماته وفيرة'.,أحوال المبتدأ والخبر,9,سهل,خبر شبه جملة,خبر جملة اسمية,خبر مفرد,خبر جملة فعلية,ب
9219,في الجملة: 'إنّ في التعاون خيرًا'. ما نوع الخبر؟,أحوال المبتدأ والخبر,8,متوسط,خبر جملة اسمية,خبر شبه جملة,خبر مفرد,خبر جملة فعلية,ب
9220,الجملة التي يجوز فيها تقديم الخبر على المبتدأ هي:,أحوال المبتدأ والخبر,9,سهل,السماءُ صافيةٌ,العلمُ نورٌ,العلمُ في المدرسةِ,في الكتابِ فوائدٌ,د
9221,الجملة التي يجب فيها تأخير الخبر هي:,أحوال المبتدأ والخبر,10,صعب,في الصف تلاميذٌ,العلم في المدرسةِ,الطالب مجتهدٌ,القاضي عادلٌ,د
9222,في جملة 'جاء الطالب المتفوق في دراسته'. ما نوع النعت في الجملة؟,النعت المفرد، وغير المفرد,8,سهل,نعت شبه جملة,نعت مفرد,نعت جملة اسمية,نعت جملة فعلية,ج
9223,أي من الجمل التالية تتضمن نعتًا مفردًا؟,النعت المفرد، وغير المفرد,8,صعب,انكسرت الوسادة الخضراء,رأيت كتابًا على الطاولة,الطالب المجتهد يقرأ يوميًا,سمعت صوتًا يصدح بالمعرفة,ج
9224,تحتوي الجملة 'قرأت مقالًا يشرح أهمية القراءة' على نعت:,النعت المفرد، وغير المفرد,9,متوسط,نعت مفرد,نعت شبه جملة,نعت جملة فعلية,لا تحتوي على نعت,ج
9225,في جملة 'في الفصل طالب متميز'. ما إعراب كلمة 'متميز'؟,النعت المفرد، وغير المفرد,7,متوسط,نعت مرفوع,خبر مرفوع,حال منصوبة,مضاف إليه مجرور,أ
9226,'رأيت الفتاة التي ترتدي الفستان الأحمر.' ما نوع النعت في الجملة؟,النعت المفرد، وغير المفرد,8,صعب,نعت جملة فعلية,نعت جملة اسمية,نعت شبه جملة,نعت مفرد,أ
9227,ما الإعراب الصحيح لكلمة 'الأزرق' في جملة 'اشتريت قميصًا أزرق اللون'؟,النعت المفرد، وغير المفرد,9,صعب,حال منصوبة,مضاف إليه مجرور,نعت منصوب,خبر مرفوع,ج
9228,ما موقع الجملة النعتية في 'قرأت كتابًا ينمي العقل'؟,النعت المفرد، وغير المفرد,8,سهل,في محل جر مضاف إليه,في محل رفع خبر,في محل نصب نعت,في محل نصب حال,ج
9229,ما نوع النعت في الجملة 'اشتريت كتابًا على الطاولة'؟,النعت المفرد، وغير المفرد,9,سهل,نعت جملة فعلية,نعت مفرد,نعت شبه جملة,نعت جملة اسمية,ج
9230,أي الجمل تحتوي على نعت جملة اسمية؟,النعت المفرد، وغير المفرد,8,صعب,مررت ببيت في وسط القرية,هذا كتاب مهم,رأيت طالبًا علمه نافع,صادفت رجلًا يساعد الآخرين,ج
9231,ما نوع النعت في جملة 'السماء الصافية جميلة'؟,النعت المفرد، وغير المفرد,7,صعب,نعت مفرد,نعت شبه جملة,نعت جملة فعلية,نعت جملة اسمية,أ
9232,أيُّ الجمل التالية تحتوي على نعت مفرد صحيح؟,النعت المفرد، وغير المفرد,7,سهل,زار الطلاب مدينة كانت جميلة.,قرأتُ كتابًا مفيدًا.,رأيت قصرًا بُنِي حديثًا.,صعدت إلى جبل شاهقٍ.,ب
9233,في جملة (رأيتُ شجرةً أوراقُها خضراء)، نوع النعت هو:,النعت المفرد، وغير المفرد,9,سهل,نعت جملة فعلية.,نعت جملة اسمية.,نعت مفرد.,ليست نعتًا.,ب
9234,في جملة (أحببت الطفل الذي يضحك بسعادة)، موقع الجملة (الذي يضحك):,النعت المفرد، وغير المفرد,8,متوسط,نعت مجرور.,نعت مرفوع.,لا تُعد نعتًا.,نعت منصوب.,د
9235,الجملة (مررت بالرجال الذين يعملون بجد): نوع النعت وكلمة صاحبه.,النعت المفرد، وغير المفرد,10,صعب,نعت جملة - يعملون.,نعت مفرد - الجد.,نعت جملة فعلية - الرجال.,نعت شبه جملة - يعملون.,ج
9236,في الجملة: (رأيته في المدينة الهادئةِ شوارعُها). النعت هنا هو:,النعت المفرد، وغير المفرد,9,صعب,الهادئةِ شوارعُها - نعت جملة اسمية.,الهادئةِ - نعت مفرد.,شوارعها - مفعول به منصوب.,الهادئةِ شوارعها - خبر جملة.,أ
9237,أيُّ الجمل تحتوي على نعت وصف وصاحبه معرفة؟,النعت المفرد، وغير المفرد,9,سهل,أريد أن أرى طفلًا ضاحكًا.,هذا الكتاب واضح أسلوبُه.,كُتِب المقال بعناية كبيرة.,كانت السماء صافيةً البارحةَ.,ب
9238,في جملة (رأيت شخصًا عينيه زرقاوان)، الجملة عينيه زرقاوان:,النعت المفرد، وغير المفرد,11,صعب,حال.,نعت مفرد.,خبر.,نعت جملة اسمية.,د
9239,ما محل الجملة (ترسم لوحات جميلة) من الإعراب؟,النعت المفرد، وغير المفرد,11,متوسط,نعت مرفوع.,مفعول به ثانٍ.,حال منصوب.,في محل جر نعت.,د
9240,نوع النعت في جملة (رأيت قمرًا ينير السماء):,النعت المفرد، وغير المفرد,8,سهل,خبر.,نعت جملة فعلية.,نعت شبه جملة.,نعت مفرد.,ب
9241,إعراب كلمة (ممتازة) في الجملة: (قرأت قصةً ممتازةً نهايةُ أحداثِها):,النعت المفرد، وغير المفرد,9,سهل,نعت مرفوع.,مفعول به منصوب.,نعت منصوب.,بدل منصوب.,ج
9242,الجملة (رأيت الطالب المجتهد) تحتوي على نعت مفرد. ما نوع النعت في هذه الجملة؟,النعت المفرد، وغير المفرد,8,صعب,نعت جملة اسمية,نعت حقيقي,نعت سببي,نعت جملة فعلية,ب
9243,ما الإعراب الصحيح لكلمة (العظيمة) في الجملة (هذه الأمة العظيمة ستنهض قريبًا)؟,النعت المفرد، وغير المفرد,9,متوسط,نعت مجرور,نعت منصوب,نعت مرفوع,نعت في محل نصب حال,ج
9244,الجملة (قرأت قصةً أحداثها مثيرة) تحتوي على نعت غير مفرد. ما نوع الجملة التي وردت كنعت؟,النعت المفرد، وغير المفرد,9,سهل,جملة اسمية,شبه جملة,جملة فعلية,مفرد,أ
9245,الجملة (مررت برجل في يده كتاب) تحتوي على نعت غير مفرد. كيف يُعرب النعت (في يده كتاب)؟,النعت المفرد، وغير المفرد,9,متوسط,جملة اسمية في محل جر نعت,شبه جملة في محل نصب نعت,شبه جملة في محل جر نعت,جملة فعلية في محل جر نعت,أ
9246,في جملة (اشتريت كتابًا جديدًا طبعه مميز)، ما العلاقة بين النعتين في الجملة؟,النعت المفرد، وغير المفرد,9,متوسط,النعت الأول مفرد والثاني شبه جملة,كلاهما نعت جملة,النعت الأول مفرد والثاني جملة اسمية,كلاهما نعت مفرد,ج
9247,الجملة (رأيت أزهارًا يتفتح جمالها) تحتوي على نعت غير مفرد. ما نوع النعت؟,النعت المفرد، وغير المفرد,9,متوسط,جملة اسمية,مفرد,شبه جملة,جملة فعلية,أ
