SerialID,Source,orgSerial,Grade,GradeName,Lesson,DifficultyLevel,DifficultyName,Question,A,B,C,D,Explanation,GPT-4o-mini,GPT-4o-mini-Correct,GPT4o-mini-Lesson
9735,تطبيق نحو,11710,11,ما قبل الثالث الثانوي,,2,متوسط,جبل عرفات (مجتمع) الحجَّاج – يوم عرفة (مجتمع) الحجَّاج. ,الكلمة الأولى اسم مكان، والثانية اسم زمان ,الكلمة الأولى اسم زمان، والثانية اسم مكان ,الكلمتان اسما مكان ,الكلمتان اسما زمان ,كلمة (مجتمع) في الجملة الأولى اسم مكان غير ثلاثيٍّ، وكلمة (مجتمع) في الجملة الثانية اسم زمان غير ثلاثيٍّ. ,قواعد نظرية,,اسما الزمان والمكان
9736,تطبيق نحو,11676,11,ما قبل الثالث الثانوي,,2,متوسط,لا (طالب) علم (مهملٌ) عمله. ,اسم الفاعل الأوَّل أُضِيف إلى معموله، واسم الفاعل الثاني نصب مفعولا به ,اسم الفاعل الأوَّل أُضِيف إلى معموله، واسم الفاعل الثاني رفع فاعلا ,اسم الفاعل الأوَّل نصب مفعولا به، واسم الفاعل الثاني أُضِيف إلى معموله ,اسم الفاعل الأوَّل واسم الفاعل الثاني أُضِيفا إلى معمولهما ,إعراب كلمة (علم) : مضاف إليه مجرور، وعلامة الجرِّ الكسرة (اسم الفاعل الأوَّل أُضِيف إلى معموله ، وإعراب كلمة (عمله) : مفعول به لاسم الفاعل العامل قبله منصوب، وعلامة النصب الفتحة، والهاء ضمير مبنيٌّ في محلِّ جرّ مضاف إليه.,تطبيقي,,إعمال اسم الفاعل
9737,تطبيق نحو,11009,11,ما قبل الثالث الثانوي,,2,متوسط,اسم المفعول من الفعل (قيل) هو: ,مَقول,مَقيل,مُقال,قائل,اسم المفعول من الفعل الماضي (قِيل) هو: (مَقول) . ,قواعد نظرية,,اسم المفعول
9738,تطبيق نحو,10932,11,ما قبل الثالث الثانوي,,2,متوسط,من كم لاعب يتكوَّن الفريق. (كم) في الجملة ....... ,تسأل عن العدد,تسأل عن السبب,تفيد الكثرة,تفيد الشكَّ,إذا سُبِقت (كم) بحرف جرٍّ فإنَّها تكون (كم) الاستفهاميَّة. ,قواعد نظرية,,كم الاستفهامية والخبرية
9739,تطبيق نحو,11259,11,ما قبل الثالث الثانوي,,2,متوسط,الفعل (كرب) من أفعال ....... ,المقاربة,الرجاء,الشروع,الاستمرار,الفعل (كرب) من أفعال المقاربة. ,قواعد نظرية,,كاد وأخواتها
9740,تطبيق نحو,11501,11,ما قبل الثالث الثانوي,,2,متوسط,الحجرة أُضِيئت. إذا أردنا أن نستبدل بالفعل اسمًا مشتقًّا فإننا يجب أن نستبدل به ....... ,اسم المفعول ,اسم الآلة,صيغة المبالغة,اسم المكان,اسم المفعول يُشتَقُّ من الفعل المبنيِّ للمجهول. ,تطبيقي,,اسم المفعول
9741,تطبيق نحو,11344,11,ما قبل الثالث الثانوي,,2,متوسط,الحروف  الزائدة في كلمة (اختبار) هي ....... ,ألف الوصل، والتاء، والألف,ألف الوصل، والألف,ألف الوصل، والتاء، والباء,ألف الوصل، والخاء، والألف,الحروف  الزائدة في كلمة (اختبار) هي: ألف الوصل، والتاء، والألف. ,قواعد نظرية,,همزة القطع، وألف الوصل
9742,تطبيق نحو,11412,11,ما قبل الثالث الثانوي,,2,متوسط,جملة جواب القسم تكون ....... ,لا محلَّ لها من الإعراب,في محلِّ رفع,في محلِّ جرٍّ,في محلِّ نصب,جملة جواب القسم لا محلَّ لها من الإعراب. ,قواعد نظرية,,الجمل التي لها (وليس لها) محل من الإعراب
9743,تطبيق نحو,11063,11,ما قبل الثالث الثانوي,,2,متوسط,لا طبيبات كسولات. علامة بناء كلمة (طبيبات) هي ....... ,الكسرة,الضمة,الألف ,الفتحة ,اسم (لا) النافية للجنس المفرد يُبنَى على ما يُنصَب به، وبما أنَّ كلمة (طبيبات) تُنصَب بالكسرة؛ لكونها جمع مؤنَّث سالمًا فهي في الجملة مبنيَّة على الكسر أيضًا. ,قواعد نظرية,,إعراب المثنى والجموع بأنواعها
9744,تطبيق نحو,11661,11,ما قبل الثالث الثانوي,,2,متوسط,رائحة الزهور ظلَّت باقية في الحجرة. اسم (ظلَّ) في الجملة هو: ,ضمير مستتر ,التاء في (ظلَّت) ,كلمة (باقية) ,شبه الجملة (في الحجرة) ,تاء التأنيث ليست من الضمائر، واسم (ظلَّت) في الجملة ضمير مستتر. ,تطبيقي,,الأفعال الخمسة
9745,تطبيق نحو,10879,11,ما قبل الثالث الثانوي,,2,متوسط,المؤمنون لا يدعون إلى الشَّرِّ، والنساء ....... إلى السوء.,لا يدعون,لا يدعين,لا تدعين,لا يدعن,عند إسناد الفعل المعتلِّ الآخر إلى نون النسوة يُرَدُّ حرف العلَّة إلى أصله؛ ولذلك فإنَّ الصواب (لا يدعون) .,تطبيقي,,أدوات النفي وأدوات الاستفهام
9746,تطبيق نحو,11673,11,ما قبل الثالث الثانوي,,2,متوسط,اسم الفاعل (ثائر) مشتقٌّ من الفعل الماضي: ,ثار، أو ثأر ,ثار فقط ,ثأر فقط ,أثار ,كلا الفعلَين (ثار) و (ثأر) اسم الفاعل منه (ثائر) .,قواعد نظرية,,اسم الفاعل
9747,تطبيق نحو,10874,11,ما قبل الثالث الثانوي,,2,متوسط,لا ....... أحدًا. إذا كانت (لا) الموجودة في الجملة هي (لا) الناهية فالصواب هو: ,تظلمي ,تظلمين,تظلمان,تظلمون ,(لا) الناهية أداة من أدوات جزم الفعل المضارع، والفعل بعدها مجزوم بحذف النون؛ لأنه من الأفعال الخمسة. ,تطبيقي,,أدوات النفي وأدوات الاستفهام
9748,تطبيق نحو,11813,11,ما قبل الثالث الثانوي,,2,متوسط,جملة واحدة ممَّا يلي صحيحة: ,انصرنَّ أخاكَ ,أنصرنَّ أخي ,إنصرنَّ أخاكَ ,انصر أخيكَ ,فلعل الأمر جائز التوكيد بالنون دائمًا، وفعل الأمر من الثلاثيِّ يبدأ بألف وصل. ,تطبيقي,,الأفعال الخمسة
9749,تطبيق نحو,10924,11,ما قبل الثالث الثانوي,,2,متوسط,عولجتُ من مرضي. نائب الفاعل في الجملة: ,تاء الفاعل,ضمير مستتر,محذوف,تاء التأنيث,تاء الفاعل وقعت في محلِّ رفع نائب فاعل. ,تطبيقي,,بناء الفعل للمجهول
9750,تطبيق نحو,11456,11,ما قبل الثالث الثانوي,,2,متوسط,إنَّ اللاعِبين ....... متميِّزون. ,جميعهم,نفسهم,عينهم,كلاهما ,تُستخدَم كلٌّ من (كل) و (جميع) لتوكيد الاسم الجمع. ,تطبيقي,,إن وأخواتها
9751,تطبيق نحو,11704,11,ما قبل الثالث الثانوي,,2,متوسط,عامل الأشخاص بما تحبُّ أن يعاملوكَ به. علامة إعراب كلمة (الأشخاص) هي: ,الفتحة ,الضَّمَّة ,الكسرة ,الألف ,إعراب كلمة (الأشخاص) : مفعول به منصوب، وعلامة النصب الفتحة؛ لأنَّها جمع تكسير. ,قواعد نظرية,,إعراب المثنى والجموع بأنواعها
9752,تطبيق نحو,11277,11,ما قبل الثالث الثانوي,,2,متوسط,حبَّذا صحبة ....... ,الكتبِ (بكسر الباء) ,الكتبُ (بضمِّ الباء) ,الكتبَ (بفتح الباء) ,الكتابُ (بضمِّ الباء) ,إعراب كلمة (الكتب) : مضاف إليه مجرور. ,تطبيقي,,الممنوع من الصرف
9753,تطبيق نحو,11570,11,ما قبل الثالث الثانوي,,2,متوسط,يا عاصيًا استغفِر الله. إذا أردنا أن نجعل المنادى النكرة غير المقصودة شبيهًا بالمضاف فإنَّ الصواب ممَّا يلي هو: ,يا عاصيًا لله استغفِره ,يا عاصي الله استغفِر ,يا عاصٍ استغفِر الله ,غير ذلك ,المنادى في جملة (يا عاصيًا لله استغفِره) نوعه: شبيه بالمضاف. ,تطبيقي,,المنادى
9754,تطبيق نحو,11076,11,ما قبل الثالث الثانوي,,2,متوسط,الفعل المضارع: ,يُرفَع، ويُنصَب، ويُجزَم ,يُرفَع، ويُنصَب، ويُجَرُّ,يُرفَع، ويُجَرُّ، ويُجزَم,يُرفَع، ويُنصَب، ويُجزَم، ويُجَرُّ,الفعل لا يُجَرُّ. ,قواعد نظرية,,جزم الفعل المضارع للمرحلة الثانوية
9755,تطبيق نحو,11820,11,ما قبل الثالث الثانوي,,2,متوسط,كأنَّ القمر مصباح يضيء. ,(كأنَّ) تفيد التشبيه، وخبرها نوعه: مفرد ,(كأنَّ) تفيد التشبيه، وخبرها نوعه: جملة فعليَّة ,(كأنَّ) تفيد التوكيد، وخبرها نوعه: مفرد ,(كأنَّ) تفيد التوكيد، وخبرها نوعه: جملة فعليَّة ,(كأنَّ) تفيد التشبيه، وخبرها في الجملة نوعه: مفرد (كلمة: مصباح) . ,تطبيقي,,إن وأخواتها
9756,تطبيق نحو,11096,11,ما قبل الثالث الثانوي,,2,متوسط,أفاهمٌ ....... الدرس؟,أخوكَ,أخاكَ,أخيكَ,أخا محمد,اسم الفاعل العامل في الجملة (كلمة [فاهم ]) رفع فاعلا (كلمة [أخوك ]) ، ونصب مفعولا به (كلمة [الدرس ]) . ,تطبيقي,,الأسماء الخمسة
9757,تطبيق نحو,11065,11,ما قبل الثالث الثانوي,,2,متوسط,قطفتُ ....... أكمل بحيث تحتوي الجملة على حالٍ مفردةٍ. ,الثمرتَين ناضجتَين,الثمرتَين الناضجتَين,ثمرتَين ناضجتَين,الثمرات الناضجة,الحال المفردة لا بد أن تكون نكرة وصاحبها معرفةً. ,تطبيقي,,الحال المفردة، والحال غير المفردة
9758,تطبيق نحو,11023,11,ما قبل الثالث الثانوي,,2,متوسط,إسمع كلام معلِّميك ولا تكذب. الكلمة الخطأ فيما سبق هي: ,إسمع,كلام,معلِّميك,تكذب ,فعل الأمر من الثلاثي يبدأ بألف وصل. ,تطبيقي,,الأفعال الخمسة
9759,تطبيق نحو,11360,11,ما قبل الثالث الثانوي,,2,متوسط,الأسماء الخمسة ....... ,تُنصَب بالألف  ,تُرفَع بالألف ,تُنصَب بالياء ,تُجَرُّ بالكسرة ,الأسماء الخمسة تُرفَع بالواو، وتُنصَب بالألف، وتُجَرُّ بالياء. ,قواعد نظرية,,الأسماء الخمسة
9760,تطبيق نحو,11665,11,ما قبل الثالث الثانوي,,2,متوسط,كان أخوك محبوبًا. باستبدال (وجدتُ) بـ (كان) تصبح الجملة: ,وجدتُ أخاكَ محبوبًا ,وجدتُ أخيكَ محبوبًا ,وجدتُ أخوكَ محبوبًا ,وجدتُ أخيكَ محبوب ,(ظنَّ) وأخواتها تنصب مفعولَين،، والأسماء الخمسة تُرفَع بالواو، وتُنصَب بالألف، وتُجَرُّ بالياء. ,تطبيقي,,كان وأخواتها
9761,تطبيق نحو,11493,11,ما قبل الثالث الثانوي,,2,متوسط,إنَّ ....... مجتهدان. ,هذين الطالبَين,هذان طالبان,هذان طالبَين,هذين طالبَين,الصواب: إنَّ هذين (اسم [إن ] منصوب بالياء) الطالبَين (بدل منصوب بالياء) مجتهدان. ,تطبيقي,,إعراب المثنى والجموع بأنواعها
9762,تطبيق نحو,11671,11,ما قبل الثالث الثانوي,,2,متوسط,يجب أن تسمو بخلقكَ. علامة نصب الفعل المضارع (تسمو) هي: ,الفتحة الظاهرة ,الفتحة المقدَّرة ,حذف النون ,غير ذلك ,الفعل المضارع معتلُّ الآخر بالواو والياء يُنصَب بالفتحة الظاهرة. ,قواعد نظرية,,نصب الفعل المضارع للمرحلة الثانوية
